id,symbol,status,timestamp_created,buy_order_price,buy_order_status,sell_order_price,sell_order_status,buy_size_quote,buy_size_base,sell_size_quote,sell_size_base,psar_timeframe,max_number_of_trades_for_period,max_number_of_trades_period,buy_order_fill_timestamp,buy_order_fee,sell_order_fill_timestamp,sell_order_fee,side,gross_pnl,net_pnl
2287,btcusdt,closed,2022-04-01 14:30:21.490898,45671.5232802,filled,45672.4367198,filled,12,0.000262745779823866,12.000119999999999,0.00026274315236606775,5min,100,7d,2022-04-01 14:30:25.366052,0.0012000000000000001,2022-04-01 14:30:27.743117,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2288,btcusdt,closed,2022-04-01 14:30:21.491096,45672.2632728,filled,45673.17672720001,filled,12,0.000262741522755816,12.000120000000003,0.00026273889534058844,5min,100,7d,2022-04-01 14:30:25.365923,0.0012000000000000001,2022-04-01 14:30:27.743117,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2293,btcusdt,closed,2022-04-01 14:30:25.652789,45670.8332871,filled,45671.74671290001,filled,12,0.0002627497493764685,12.00012,0.0002627471218789747,5min,100,7d,2022-04-01 14:30:26.070672,0.0012000000000000001,2022-04-01 14:30:27.743117,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2294,btcusdt,closed,2022-04-01 14:30:25.684944,45670.8232872,filled,45671.736712800004,filled,12,0.0002627498069070981,12.00012,0.00026274717940902905,5min,100,7d,2022-04-01 14:30:26.070672,0.0012000000000000001,2022-04-01 14:30:27.743117,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2295,btcusdt,closed,2022-04-01 14:30:25.685888,45670.8232872,filled,45671.736712800004,filled,12,0.0002627498069070981,12.00012,0.00026274717940902905,5min,100,7d,2022-04-01 14:30:26.070672,0.0012000000000000001,2022-04-01 14:30:27.743117,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2296,btcusdt,closed,2022-04-01 14:30:25.702721,45670.8232872,filled,45671.736712800004,filled,12,0.0002627498069070981,12.00012,0.00026274717940902905,5min,100,7d,2022-04-01 14:30:26.070672,0.0012000000000000001,2022-04-01 14:30:27.743117,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2289,btcusdt,closed,2022-04-01 14:30:21.510470,45674.54325,filled,45675.456750000005,filled,12,0.00026272840725123176,12.00012,0.0002627257799671593,5min,100,7d,2022-04-01 14:30:25.365532,0.0012000000000000001,2022-04-01 14:30:27.743155,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2290,btcusdt,closed,2022-04-01 14:30:21.524091,45674.54325,filled,45675.456750000005,filled,12,0.00026272840725123176,12.00012,0.0002627257799671593,5min,100,7d,2022-04-01 14:30:25.365532,0.0012000000000000001,2022-04-01 14:30:27.743155,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2291,btcusdt,closed,2022-04-01 14:30:21.524249,45674.5632498,filled,45675.4767502,filled,12,0.0002627282922087393,12.000120000000003,0.00026272566492581726,5min,100,7d,2022-04-01 14:30:25.365532,0.0012000000000000001,2022-04-01 14:30:27.743155,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2292,btcusdt,closed,2022-04-01 14:30:21.524252,45675.5032404,filled,45676.416759600004,filled,12,0.0002627228853252348,12.00012,0.00026272025809638154,5min,100,7d,2022-04-01 14:30:25.074024,0.0012000000000000001,2022-04-01 14:30:31.095511,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2281,btcusdt,closed,2022-04-01 14:30:18.367479,45677.6732187,filled,45678.5867813,filled,12,0.0002627104043269725,12.00012,0.00026270777722292924,5min,100,7d,2022-04-01 14:30:18.542367,0.0012000000000000001,2022-04-01 14:30:31.103165,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2297,btcusdt,closed,2022-04-01 14:30:27.743137,45674.54325,filled,45675.456750000005,filled,12,0.00026272840725123176,12.00012,0.0002627257799671593,5min,100,7d,2022-04-01 14:30:34.486816,0.0012000000000000001,2022-04-01 14:30:37.399296,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2298,btcusdt,closed,2022-04-01 14:30:27.743152,45674.8732467,filled,45675.7867533,filled,12,0.00026272650906298894,12.00012,0.00026272388179789834,5min,100,7d,2022-04-01 14:30:34.486816,0.0012000000000000001,2022-04-01 14:30:37.399296,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2299,btcusdt,closed,2022-04-01 14:30:27.743155,45675.5032404,filled,45676.416759600004,filled,12,0.0002627228853252348,12.00012,0.00026272025809638154,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2300,btcusdt,closed,2022-04-01 14:30:27.743165,45675.5132403,filled,45676.42675970001,filled,12,0.00026272282780639386,12.00012,0.0002627202005781158,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2301,btcusdt,closed,2022-04-01 14:30:27.743537,45675.5132403,filled,45676.42675970001,filled,12,0.00026272282780639386,12.00012,0.0002627202005781158,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2302,btcusdt,closed,2022-04-01 14:30:27.755965,45675.5032404,filled,45676.416759600004,filled,12,0.0002627228853252348,12.00012,0.00026272025809638154,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2303,btcusdt,closed,2022-04-01 14:30:27.951484,45675.5132403,filled,45676.42675970001,filled,12,0.00026272282780639386,12.00012,0.0002627202005781158,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2304,btcusdt,closed,2022-04-01 14:30:28.098895,45675.5132403,filled,45676.42675970001,filled,12,0.00026272282780639386,12.00012,0.0002627202005781158,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2305,btcusdt,closed,2022-04-01 14:30:28.143531,45675.5132403,filled,45676.42675970001,filled,12,0.00026272282780639386,12.00012,0.0002627202005781158,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2306,btcusdt,closed,2022-04-01 14:30:28.227532,45675.5032404,filled,45676.416759600004,filled,12,0.0002627228853252348,12.00012,0.00026272025809638154,5min,100,7d,2022-04-01 14:30:34.486296,0.0012000000000000001,2022-04-01 14:30:37.713415,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2307,btcusdt,closed,2022-04-01 14:30:31.095758,45677.5332201,filled,45678.4467799,filled,12,0.0002627112095168814,12.000119999999999,0.0002627085824047862,5min,100,7d,2022-04-01 14:30:34.407045,0.0012000000000000001,2022-04-01 14:30:37.749125,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2308,btcusdt,closed,2022-04-01 14:30:31.103168,45678.5632098,filled,45679.4767902,filled,12,0.00026270528573511456,12.00012,0.0002627026586822572,5min,100,7d,2022-04-01 14:30:34.337171,0.0012000000000000001,2022-04-01 14:30:37.749125,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2311,btcusdt,closed,2022-04-01 14:30:37.749125,45681.043185,filled,45681.956815000005,filled,12,0.00026269102374484226,12.00012,0.0002626883968346048,5min,100,7d,2022-04-01 14:30:38.929328,0.0012000000000000001,2022-04-01 14:30:47.176446,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2312,btcusdt,closed,2022-04-01 14:30:37.749126,45683.54316,filled,45684.456840000006,filled,12,0.0002626766483057528,12.000120000000003,0.0002626740215392698,5min,100,7d,2022-04-01 14:30:38.929328,0.0012000000000000001,2022-04-01 14:30:47.177213,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2313,btcusdt,closed,2022-04-01 14:30:37.749127,45683.7831576,filled,45684.6968424,filled,12,0.0002626752683463709,12.00012,0.00026267264159368745,5min,100,7d,2022-04-01 14:30:38.929328,0.0012000000000000001,2022-04-01 14:30:47.177215,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2314,btcusdt,closed,2022-04-01 14:30:37.749127,45684.4231512,filled,45685.3368488,filled,12,0.00026267158852556934,12.00012,0.0002626689618096841,5min,100,7d,2022-04-01 14:30:38.929328,0.0012000000000000001,2022-04-01 14:31:02.387073,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2315,btcusdt,closed,2022-04-01 14:30:37.749128,45684.483150600005,filled,45685.39684940001,filled,12,0.0002626712435476551,12.00012,0.00026266861683521965,5min,100,7d,2022-04-01 14:30:38.929328,0.0012000000000000001,2022-04-01 14:31:02.387073,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2316,btcusdt,closed,2022-04-01 14:30:37.749128,45684.543150000005,filled,45685.45685,filled,12,0.00026267089857064704,12.000119999999999,0.00026266827186166136,5min,100,7d,2022-04-01 14:30:38.929328,0.0012000000000000001,2022-04-01 14:31:02.387073,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2317,btcusdt,closed,2022-04-01 14:30:37.749129,45686.7831276,filled,45687.6968724,filled,12,0.00026265802007737854,12.000120000000003,0.0002626553934971778,5min,100,7d,2022-04-01 14:30:38.167032,0.0012000000000000001,2022-04-01 14:31:02.455759,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2318,btcusdt,closed,2022-04-01 14:30:37.749129,45686.873126700004,filled,45687.78687330001,filled,12,0.00026265750266430565,12.00012,0.000262654876089279,5min,100,7d,2022-04-01 14:30:38.167032,0.0012000000000000001,2022-04-01 14:31:02.455759,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2319,btcusdt,closed,2022-04-01 14:30:37.749252,45686.8831266,filled,45687.7968734,filled,12,0.0002626574451740901,12.000120000000003,0.00026265481859963835,5min,100,7d,2022-04-01 14:30:38.167032,0.0012000000000000001,2022-04-01 14:31:02.455759,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2320,btcusdt,closed,2022-04-01 14:30:37.749255,45688.043115,filled,45688.956885,filled,12,0.00026265077647985845,12.00012,0.00026264814997209365,5min,100,7d,2022-04-01 14:30:37.757508,0.0012000000000000001,2022-04-01 14:31:02.743499,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2251,btcusdt,closed,2022-04-01 14:30:16.104026,45653.743458,filled,45654.656542,filled,12,0.00026284810600558136,12.00012,0.00026284547752452133,5min,100,7d,2022-04-01 14:31:31.512966,0.0012000000000000001,2022-04-01 14:31:33.753556,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2331,btcusdt,closed,2022-04-01 14:31:33.798322,45655.1834436,filled,45656.0965564,filled,12,0.00026283981565475837,12.000119999999999,0.0002628371872566018,5min,100,7d,2022-04-01 14:31:37.580313,0.0012000000000000001,2022-04-01 14:31:43.800112,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2252,btcusdt,closed,2022-04-01 14:30:16.255579,45659.5334001,filled,45660.4465999,filled,12,0.0002628147750623689,12.00012,0.00026281214691461824,5min,100,7d,2022-04-01 14:31:28.132513,0.0012000000000000001,2022-04-01 14:31:43.914246,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2236,btcusdt,closed,2022-04-01 14:30:12.579836,45642.1035744,filled,45643.0164256,filled,12,0.0002629151388791517,12.00012,0.0002629125097277629,5min,100,7d,2022-04-01 14:32:30.251505,0.0012000000000000001,2022-04-01 14:32:37.455927,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2237,btcusdt,closed,2022-04-01 14:30:12.579949,45642.54357,filled,45643.456430000006,filled,12,0.00026291260436868766,12.00012,0.000262909975242644,5min,100,7d,2022-04-01 14:32:30.251505,0.0012000000000000001,2022-04-01 14:32:37.455927,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2238,btcusdt,closed,2022-04-01 14:30:12.580297,45642.7235682,filled,45643.636431800005,filled,12,0.000262911567537582,12.00012,0.0002629089384219066,5min,100,7d,2022-04-01 14:32:30.251505,0.0012000000000000001,2022-04-01 14:32:54.772448,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2245,btcusdt,closed,2022-04-01 14:30:16.054405,45646.043535000004,filled,45646.956465,filled,12,0.00026289244523019313,12.00012,0.00026288981630574087,5min,100,7d,2022-04-01 14:32:29.376507,0.0012000000000000001,2022-04-01 14:32:55.399768,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2246,btcusdt,closed,2022-04-01 14:30:16.054405,45646.343532000006,filled,45647.25646800001,filled,12,0.0002628907174478827,12.00012,0.0002628880885407082,5min,100,7d,2022-04-01 14:32:29.376507,0.0012000000000000001,2022-04-01 14:32:55.399770,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2247,btcusdt,closed,2022-04-01 14:30:16.091315,45646.343532000006,filled,45647.25646800001,filled,12,0.0002628907174478827,12.00012,0.0002628880885407082,5min,100,7d,2022-04-01 14:32:29.376507,0.0012000000000000001,2022-04-01 14:32:55.399770,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2248,btcusdt,closed,2022-04-01 14:30:16.091430,45647.063524799996,filled,45647.9764752,filled,12,0.0002628865708629957,12.00012,0.0002628839419972871,5min,100,7d,2022-04-01 14:32:29.019747,0.0012000000000000001,2022-04-01 14:32:55.399770,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2249,btcusdt,closed,2022-04-01 14:30:16.091432,45647.063524799996,filled,45647.9764752,filled,12,0.0002628865708629957,12.00012,0.0002628839419972871,5min,100,7d,2022-04-01 14:32:29.019747,0.0012000000000000001,2022-04-01 14:32:55.399770,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2334,btcusdt,closed,2022-04-01 14:32:37.469600,45643.0535649,filled,45643.9664351,filled,12,0.0002629096667017942,12.000119999999999,0.0002629070376051272,5min,100,7d,2022-04-01 14:32:56.769363,0.0012000000000000001,2022-04-01 14:32:57.148471,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2335,btcusdt,closed,2022-04-01 14:32:37.520179,45643.0535649,filled,45643.9664351,filled,12,0.0002629096667017942,12.000119999999999,0.0002629070376051272,5min,100,7d,2022-04-01 14:32:56.769363,0.0012000000000000001,2022-04-01 14:32:57.148471,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2336,btcusdt,closed,2022-04-01 14:32:55.082022,45643.5335601,filled,45644.4464399,filled,12,0.0002629069018988045,12.00012,0.0002629042728297855,5min,100,7d,2022-04-01 14:32:56.765347,0.0012000000000000001,2022-04-01 14:32:57.148471,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2250,btcusdt,closed,2022-04-01 14:30:16.091824,45647.703518400005,filled,45648.61648160001,filled,12,0.0002628828851195757,12.00012,0.0002628802562907245,5min,100,7d,2022-04-01 14:32:29.019747,0.0012000000000000001,2022-04-01 14:32:58.729967,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2337,btcusdt,closed,2022-04-01 14:32:55.399770,45648.0335151,filled,45648.9464849,filled,12,0.00026288098469850834,12.00012,0.0002628783558886614,5min,100,7d,2022-04-01 14:32:56.391810,0.0012000000000000001,2022-04-01 14:32:58.729967,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2338,btcusdt,closed,2022-04-01 14:32:55.640892,45648.0235152,filled,45648.936484800004,filled,12,0.0002628810422866218,12.000119999999999,0.00026287841347619894,5min,100,7d,2022-04-01 14:32:56.391810,0.0012000000000000001,2022-04-01 14:32:58.729967,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2339,btcusdt,closed,2022-04-01 14:32:56.042160,45648.0235152,filled,45648.936484800004,filled,12,0.0002628810422866218,12.000119999999999,0.00026287841347619894,5min,100,7d,2022-04-01 14:32:56.391810,0.0012000000000000001,2022-04-01 14:32:58.729967,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2340,btcusdt,closed,2022-04-01 14:32:56.389264,45648.0235152,filled,45648.936484800004,filled,12,0.0002628810422866218,12.000119999999999,0.00026287841347619894,5min,100,7d,2022-04-01 14:32:56.391810,0.0012000000000000001,2022-04-01 14:32:58.729967,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2341,btcusdt,closed,2022-04-01 14:32:56.391256,45648.0235152,filled,45648.936484800004,filled,12,0.0002628810422866218,12.000119999999999,0.00026287841347619894,5min,100,7d,2022-04-01 14:32:56.391810,0.0012000000000000001,2022-04-01 14:32:58.729967,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2226,btcusdt,closed,2022-04-01 14:30:01.235606,45632.633669099996,filled,45633.5463309,filled,12,0.0002629697003030041,12.000119999999999,0.00026296707060600104,5min,100,7d,2022-04-01 14:33:29.394071,0.0012000000000000001,2022-04-01 14:33:32.192108,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2220,btcusdt,closed,2022-04-01 14:29:58.713931,45620.953785900005,filled,45621.86621410001,filled,12,0.00026303702584378716,12.000120000000003,0.00026303439547352875,5min,100,7d,2022-04-01 14:33:38.418162,0.0012000000000000001,2022-04-01 14:34:47.491674,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2221,btcusdt,closed,2022-04-01 14:29:58.719408,45620.953785900005,filled,45621.86621410001,filled,12,0.00026303702584378716,12.000120000000003,0.00026303439547352875,5min,100,7d,2022-04-01 14:33:38.418162,0.0012000000000000001,2022-04-01 14:34:47.491674,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2222,btcusdt,closed,2022-04-01 14:29:58.763255,45620.953785900005,filled,45621.86621410001,filled,12,0.00026303702584378716,12.000120000000003,0.00026303439547352875,5min,100,7d,2022-04-01 14:33:38.418162,0.0012000000000000001,2022-04-01 14:34:47.491674,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2223,btcusdt,closed,2022-04-01 14:29:59.082114,45627.7837176,filled,45628.6962824,filled,12,0.0002629976523574,12.00012,0.0002629950223808764,5min,100,7d,2022-04-01 14:33:36.534649,0.0012000000000000001,2022-04-01 14:34:48.162028,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2224,btcusdt,closed,2022-04-01 14:29:59.124299,45627.7737177,filled,45628.686282300005,filled,12,0.0002629977099966405,12.000119999999999,0.0002629950800195405,5min,100,7d,2022-04-01 14:33:36.534649,0.0012000000000000001,2022-04-01 14:34:48.162028,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2225,btcusdt,closed,2022-04-01 14:30:01.007449,45629.5437,filled,45630.456300000005,filled,12,0.0002629875082445762,12.00012,0.00026298487836949375,5min,100,7d,2022-04-01 14:33:36.489407,0.0012000000000000001,2022-04-01 14:34:50.756785,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2352,btcusdt,closed,2022-04-01 14:34:47.491679,45621.9337761,filled,45622.8462239,filled,12,0.0002630313756293787,12.000119999999999,0.00026302874531562243,5min,100,7d,2022-04-01 14:34:59.875327,0.0012000000000000001,2022-04-01 14:35:01.870320,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2353,btcusdt,closed,2022-04-01 14:34:47.496117,45623.6337591,filled,45624.5462409,filled,12,0.0002630215748127801,12.000120000000003,0.000263018944597032,5min,100,7d,2022-04-01 14:34:59.606878,0.0012000000000000001,2022-04-01 14:35:01.874559,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2354,btcusdt,closed,2022-04-01 14:34:47.536311,45625.043745,filled,45625.956255000005,filled,12,0.0002630134464542857,12.00012,0.00026301081631982114,5min,100,7d,2022-04-01 14:34:59.132521,0.0012000000000000001,2022-04-01 14:35:01.886611,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2355,btcusdt,closed,2022-04-01 14:34:48.195033,45628.4337111,filled,45629.3462889,filled,12,0.0002629939058609581,12.00012,0.0002629912759218995,5min,100,7d,2022-04-01 14:34:56.847775,0.0012000000000000001,2022-04-01 14:35:02.002063,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2356,btcusdt,closed,2022-04-01 14:34:48.357523,45628.4337111,filled,45629.3462889,filled,12,0.0002629939058609581,12.00012,0.0002629912759218995,5min,100,7d,2022-04-01 14:34:56.847775,0.0012000000000000001,2022-04-01 14:35:02.002063,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2357,btcusdt,closed,2022-04-01 14:34:50.795921,45630.023695200005,filled,45630.93630480001,filled,12,0.0002629847418041627,12.000120000000003,0.0002629821119567447,5min,100,7d,2022-04-01 14:34:56.747153,0.0012000000000000001,2022-04-01 14:35:03.492305,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2351,btcusdt,closed,2022-04-01 14:33:32.251694,45634.413651300005,filled,45635.32634870001,filled,12,0.00026295944310129535,12.00012,0.00026295681350686436,5min,100,7d,2022-04-01 14:33:33.011411,0.0012000000000000001,2022-04-01 14:35:03.696240,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2342,btcusdt,closed,2022-04-01 14:32:57.176691,45645.753537900004,filled,45646.6664621,filled,12,0.00026289411544134795,12.00012,0.00026289148650019355,5min,100,7d,2022-04-01 14:33:12.026917,0.0012000000000000001,2022-04-01 14:35:14.631188,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2343,btcusdt,closed,2022-04-01 14:32:57.268730,45645.753537900004,filled,45646.6664621,filled,12,0.00026289411544134795,12.00012,0.00026289148650019355,5min,100,7d,2022-04-01 14:33:12.026917,0.0012000000000000001,2022-04-01 14:35:14.631188,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2344,btcusdt,closed,2022-04-01 14:32:57.432085,45645.763537800005,filled,45646.676462200005,filled,12,0.0002628940578475066,12.00012,0.0002628914289069281,5min,100,7d,2022-04-01 14:33:12.026917,0.0012000000000000001,2022-04-01 14:35:14.631188,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2345,btcusdt,closed,2022-04-01 14:32:58.732061,45649.5435,filled,45650.4565,filled,12,0.0002628722891829137,12.000119999999999,0.0002628696604600219,5min,100,7d,2022-04-01 14:33:03.519490,0.0012000000000000001,2022-04-01 14:35:15.280268,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2346,btcusdt,closed,2022-04-01 14:32:58.732065,45649.5435,filled,45650.4565,filled,12,0.0002628722891829137,12.000119999999999,0.0002628696604600219,5min,100,7d,2022-04-01 14:33:03.519490,0.0012000000000000001,2022-04-01 14:35:15.280268,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2347,btcusdt,closed,2022-04-01 14:32:58.732066,45649.5435,filled,45650.4565,filled,12,0.0002628722891829137,12.000119999999999,0.0002628696604600219,5min,100,7d,2022-04-01 14:33:03.519490,0.0012000000000000001,2022-04-01 14:35:15.280268,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2348,btcusdt,closed,2022-04-01 14:32:58.746576,45649.5435,filled,45650.4565,filled,12,0.0002628722891829137,12.000119999999999,0.0002628696604600219,5min,100,7d,2022-04-01 14:33:03.519490,0.0012000000000000001,2022-04-01 14:35:15.280268,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2349,btcusdt,closed,2022-04-01 14:32:58.771910,45649.5335001,filled,45650.4464999,filled,12,0.0002628723467672175,12.000119999999999,0.00026286971804374983,5min,100,7d,2022-04-01 14:33:03.519490,0.0012000000000000001,2022-04-01 14:35:15.280268,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2350,btcusdt,closed,2022-04-01 14:32:58.850747,45649.5435,filled,45650.4565,filled,12,0.0002628722891829137,12.000119999999999,0.0002628696604600219,5min,100,7d,2022-04-01 14:33:03.519490,0.0012000000000000001,2022-04-01 14:35:15.280268,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2332,btcusdt,closed,2022-04-01 14:31:43.807417,45656.3934315,filled,45657.306568500004,filled,12,0.0002628328498615216,12.00012,0.00026283022153302297,5min,100,7d,2022-04-01 14:31:48.804111,0.0012000000000000001,2022-04-01 14:35:28.177104,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2253,btcusdt,closed,2022-04-01 14:30:16.312192,45660.043395,filled,45660.956605,filled,12,0.0002628118395812576,12.00012,0.0002628092114628618,5min,100,7d,2022-04-01 14:31:28.105069,0.0012000000000000001,2022-04-01 14:35:28.288031,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2254,btcusdt,closed,2022-04-01 14:30:16.312192,45660.073394700004,filled,45660.9866053,filled,12,0.0002628116669079402,12.00012,0.00026280903879127116,5min,100,7d,2022-04-01 14:31:28.105069,0.0012000000000000001,2022-04-01 14:35:28.288031,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2333,btcusdt,closed,2022-04-01 14:31:43.955735,45660.043395,filled,45660.956605,filled,12,0.0002628118395812576,12.00012,0.0002628092114628618,5min,100,7d,2022-04-01 14:31:48.066321,0.0012000000000000001,2022-04-01 14:35:28.288031,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2268,btcusdt,closed,2022-04-01 14:30:16.404905,45665.1033444,filled,45666.016655600004,filled,12,0.00026278271855639156,12.00012,0.000262780090729206,5min,100,7d,2022-04-01 14:31:24.348985,0.0012000000000000001,2022-04-01 14:35:33.494613,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2378,btcusdt,closed,2022-04-01 14:35:33.559630,45666.09333450001,filled,45667.006665500005,filled,12,0.00026277702171939875,12.00012,0.0002627743939491816,5min,100,7d,2022-04-01 14:35:37.552136,0.0012000000000000001,2022-04-01 14:35:48.761453,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2309,btcusdt,closed,2022-04-01 14:30:37.430475,45675.5632398,filled,45676.4767602,filled,12,0.0002627225402125669,12.00012,0.00026271991298716484,5min,100,7d,2022-04-01 14:31:14.088052,0.0012000000000000001,2022-04-01 14:36:05.336546,0.001200012,long,0.00012000000000078614,-0.002280011999999214
2310,btcusdt,closed,2022-04-01 14:30:37.566401,45675.5732397,filled,45676.4867603,filled,12,0.0002627224826938771,12.000119999999999,0.00026271985546905016,5min,100,7d,2022-04-01 14:31:14.088052,0.0012000000000000001,2022-04-01 14:36:05.336546,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2321,btcusdt,closed,2022-04-01 14:30:47.176447,45683.1731637,filled,45684.0868363,filled,12,0.00026267877577154034,12.000119999999999,0.0002626761489837826,5min,100,7d,2022-04-01 14:31:13.582884,0.0012000000000000001,2022-04-01 14:36:07.764512,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
2322,btcusdt,closed,2022-04-01 14:30:47.177215,45684.3031524,filled,45685.21684760001,filled,12,0.0002626722784841162,12.000120000000003,0.00026266965176133136,5min,100,7d,2022-04-01 14:31:13.582435,0.0012000000000000001,2022-04-01 14:36:07.764833,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2323,btcusdt,closed,2022-04-01 14:30:47.276162,45684.3031524,filled,45685.21684760001,filled,12,0.0002626722784841162,12.000120000000003,0.00026266965176133136,5min,100,7d,2022-04-01 14:31:13.582435,0.0012000000000000001,2022-04-01 14:36:07.764833,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
2324,btcusdt,closed,2022-04-01 14:31:02.388408,45686.45313090001,filled,45687.366869100006,filled,12,0.0002626599172760865,12.000119999999999,0.00026265729067691376,5min,100,7d,2022-04-01 14:31:08.307400,0.0012000000000000001,2022-04-01 14:36:07.765271,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
